OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID,Revenue,DiscountAmount,NetRevenue,Cost,Profit,ProfitMargin,Year,Month,MonthName,Week,DayOfWeek,Quarter
O30100,2024-10-12,P1013,HOM-COO-1013,Home & Kitchen,Cookware,5,3720.66,0.0,C70,South,58,20,17,S3,18603.3,0.0,18603.3,11161.98,7441.32,0.4,2024,10,Oct,41,Saturday,4
O30101,2024-10-12,P1039,BEA-HAI-1039,Beauty,Haircare,1,3502.91,0.0,C1471,North,133,35,14,S5,3502.91,0.0,3502.91,2101.7459999999996,1401.1640000000002,0.4000000000000001,2024,10,Oct,41,Saturday,4
O30102,2024-10-13,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,3,955.15,0.0,C3189,West,386,53,20,S8,2865.45,0.0,2865.45,1719.2699999999998,1146.18,0.4,2024,10,Oct,41,Sunday,4
O30103,2024-10-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,6,2936.98,0.0,C4446,East,319,61,13,S10,17621.88,0.0,17621.88,10573.127999999999,7048.752000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30104,2024-10-13,P1028,FAS-FOO-1028,Fashion,Footwear,14,859.11,0.0,C4412,West,326,23,16,S12,12027.54,0.0,12027.54,7216.524,4811.0160000000005,0.4,2024,10,Oct,41,Sunday,4
O30105,2024-10-13,P1041,SPO-OUT-1041,Sports,Outdoor Gear,6,498.48,0.0,C4833,South,466,53,11,S3,2990.88,0.0,2990.88,1794.5280000000002,1196.3519999999999,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30106,2024-10-13,P1006,ELE-AUD-1006,Electronics,Audio,1,5185.89,0.0,C162,South,367,71,16,S3,5185.89,0.0,5185.89,3111.534,2074.356,0.4,2024,10,Oct,41,Sunday,4
O30107,2024-10-13,P1027,FAS-WOM-1027,Fashion,Women's Apparel,5,6704.76,0.2,C4498,North,64,47,6,S5,33523.8,6704.760000000001,26819.04,20114.28,6704.760000000002,0.25000000000000006,2024,10,Oct,41,Sunday,4
O30108,2024-10-13,P1047,SPO-OUT-1047,Sports,Outdoor Gear,2,7822.13,0.0,C5704,North,142,70,13,S3,15644.26,0.0,15644.26,9386.556,6257.704,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30109,2024-10-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,5,2861.44,0.0,C229,Central,24,30,13,S10,14307.2,0.0,14307.2,8584.32,5722.880000000001,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30110,2024-10-13,P1043,SPO-OUT-1043,Sports,Outdoor Gear,3,1473.98,0.0,C4541,East,165,19,19,S5,4421.9400000000005,0.0,4421.9400000000005,2653.164,1768.7760000000003,0.4,2024,10,Oct,41,Sunday,4
O30111,2024-10-13,P1036,BEA-SKI-1036,Beauty,Skincare,12,7285.9,0.0,C3823,West,306,41,11,S2,87430.79999999999,0.0,87430.79999999999,52458.479999999996,34972.31999999999,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30112,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7336.44,0.0,C709,North,249,20,11,S7,80700.84,0.0,80700.84,48420.50399999999,32280.336000000003,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30113,2024-10-13,P1027,FAS-WOM-1027,Fashion,Women's Apparel,2,6594.12,0.2,C949,South,325,40,6,S5,13188.24,2637.648,10550.592,7912.9439999999995,2637.648000000001,0.2500000000000001,2024,10,Oct,41,Sunday,4
O30114,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,6,3964.42,0.05,C4408,West,338,41,13,S13,23786.52,1189.326,22597.194,14271.912,8325.282,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30115,2024-10-13,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3148.22,0.0,C321,South,221,57,8,S14,3148.22,0.0,3148.22,1888.9319999999998,1259.288,0.4,2024,10,Oct,41,Sunday,4
O30116,2024-10-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,7,3503.31,0.05,C3964,East,174,32,3,S5,24523.17,1226.1585,23297.011499999997,14713.901999999998,8583.109499999999,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30117,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,10,3983.44,0.0,C5272,North,31,46,13,S13,39834.4,0.0,39834.4,23900.64,15933.760000000002,0.4,2024,10,Oct,41,Sunday,4
O30118,2024-10-13,P1028,FAS-FOO-1028,Fashion,Footwear,13,937.11,0.15,C353,North,119,66,16,S12,12182.43,1827.3645,10355.0655,7309.458,3045.607500000001,0.2941176470588236,2024,10,Oct,41,Sunday,4
O30119,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,4,8014.5,0.0,C3695,South,135,39,8,S7,32058.0,0.0,32058.0,19234.8,12823.2,0.4,2024,10,Oct,41,Sunday,4
O30120,2024-10-13,P1008,ELE-WEA-1008,Electronics,Wearables,4,1648.44,0.0,C2712,West,265,49,11,S6,6593.76,0.0,6593.76,3956.256,2637.5040000000004,0.4,2024,10,Oct,41,Sunday,4
O30121,2024-10-13,P1033,BEA-HAI-1033,Beauty,Haircare,1,7036.76,0.0,C2223,South,214,40,15,S8,7036.76,0.0,7036.76,4222.056,2814.7040000000006,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30122,2024-10-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,5,2517.54,0.0,C5863,North,117,30,17,S12,12587.7,0.0,12587.7,7552.619999999999,5035.080000000002,0.40000000000000013,2024,10,Oct,41,Sunday,4
O30123,2024-10-13,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,3,7398.13,0.05,C751,North,408,43,19,S7,22194.39,1109.7195,21084.6705,13316.633999999998,7768.036500000002,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30124,2024-10-13,P1039,BEA-HAI-1039,Beauty,Haircare,6,3613.47,0.0,C5866,East,67,37,14,S5,21680.82,0.0,21680.82,13008.491999999998,8672.328000000001,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30125,2024-10-13,P1003,ELE-AUD-1003,Electronics,Audio,7,3202.92,0.0,C3184,South,76,63,19,S3,22420.440000000002,0.0,22420.440000000002,13452.264,8968.176000000003,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30126,2024-10-13,P1035,BEA-HAI-1035,Beauty,Haircare,5,3527.13,0.0,C3344,North,371,63,7,S12,17635.65,0.0,17635.65,10581.39,7054.260000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30127,2024-10-13,P1006,ELE-AUD-1006,Electronics,Audio,1,5117.2,0.0,C1390,West,312,28,16,S3,5117.2,0.0,5117.2,3070.3199999999997,2046.88,0.4,2024,10,Oct,41,Sunday,4
O30128,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,11,7115.69,0.0,C3476,North,358,70,16,S1,78272.59,0.0,78272.59,46963.554,31309.036,0.4,2024,10,Oct,41,Sunday,4
O30129,2024-10-13,P1016,HOM-COO-1016,Home & Kitchen,Cookware,5,1240.36,0.0,C2149,North,47,21,6,S13,6201.799999999999,0.0,6201.799999999999,3721.0799999999995,2480.72,0.4,2024,10,Oct,41,Sunday,4
O30130,2024-10-13,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5107.74,0.0,C396,Central,74,17,12,S9,5107.74,0.0,5107.74,3064.644,2043.096,0.4,2024,10,Oct,41,Sunday,4
O30131,2024-10-13,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,4980.09,0.1,C5545,South,65,78,12,S9,4980.09,498.009,4482.081,2988.054,1494.027,0.3333333333333333,2024,10,Oct,41,Sunday,4
O30132,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,10,8016.58,0.15,C4135,South,86,18,11,S7,80165.8,12024.87,68140.93000000001,48099.479999999996,20041.45000000001,0.29411764705882365,2024,10,Oct,41,Sunday,4
O30133,2024-10-13,P1028,FAS-FOO-1028,Fashion,Footwear,5,932.29,0.05,C4689,West,389,66,16,S12,4661.45,233.0725,4428.3775,2796.8699999999994,1631.5075000000002,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30134,2024-10-13,P1032,BEA-SKI-1032,Beauty,Skincare,4,870.03,0.0,C1443,West,203,31,5,S6,3480.12,0.0,3480.12,2088.0719999999997,1392.0480000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30135,2024-10-13,P1046,SPO-FIT-1046,Sports,Fitness Equipment,3,870.77,0.1,C3830,East,277,18,11,S5,2612.31,261.231,2351.0789999999997,1567.386,783.6929999999998,0.33333333333333326,2024,10,Oct,41,Sunday,4
O30136,2024-10-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,7,6836.96,0.05,C3134,North,74,37,10,S9,47858.72,2392.936,45465.784,28715.231999999996,16750.552000000003,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30137,2024-10-13,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1313.77,0.05,C1275,South,447,71,4,S11,3941.31,197.06550000000001,3744.2445,2364.786,1379.4584999999997,0.36842105263157887,2024,10,Oct,41,Sunday,4
O30138,2024-10-13,P1034,BEA-SKI-1034,Beauty,Skincare,4,7909.62,0.0,C5365,North,291,63,17,S4,31638.48,0.0,31638.48,18983.088,12655.392,0.4,2024,10,Oct,41,Sunday,4
O30139,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,16,7180.48,0.2,C3987,Central,318,57,16,S1,114887.68,22977.536,91910.144,68932.608,22977.536000000007,0.25000000000000006,2024,10,Oct,41,Sunday,4
O30140,2024-10-13,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,6,6363.18,0.0,C2520,West,212,50,11,S9,38179.08,0.0,38179.08,22907.448,15271.632000000001,0.4,2024,10,Oct,41,Sunday,4
O30141,2024-10-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,4,1263.23,0.0,C1016,East,400,34,5,S4,5052.92,0.0,5052.92,3031.752,2021.1680000000001,0.4,2024,10,Oct,41,Sunday,4
O30142,2024-10-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3741.9,0.0,UNKNOWN,West,165,17,3,S5,3741.9,0.0,3741.9,2245.14,1496.7600000000002,0.4,2024,10,Oct,41,Sunday,4
O30143,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,5,3800.7,0.0,C1239,South,423,76,13,S13,19003.5,0.0,19003.5,11402.099999999999,7601.4000000000015,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30144,2024-10-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1350.65,0.1,C4047,West,358,25,5,S4,6753.25,675.325,6077.925,4051.95,2025.9750000000004,0.33333333333333337,2024,10,Oct,41,Sunday,4
O30145,2024-10-13,P1003,ELE-AUD-1003,Electronics,Audio,5,3039.99,0.2,C5711,South,67,70,19,S3,15199.949999999999,3039.99,12159.96,9119.97,3039.99,0.25,2024,10,Oct,41,Sunday,4
O30146,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,9,6678.37,0.0,C5278,North,265,27,16,S1,60105.33,0.0,60105.33,36063.198,24042.132000000005,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30147,2024-10-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,5,3498.78,0.1,C3933,South,68,33,17,S3,17493.9,1749.3900000000003,15744.510000000002,10496.34,5248.170000000002,0.3333333333333334,2024,10,Oct,41,Sunday,4
O30148,2024-10-13,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,16,3731.99,0.0,C979,West,481,79,7,S5,59711.84,0.0,59711.84,35827.104,23884.735999999997,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30149,2024-10-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2980.24,0.0,C4917,South,62,30,13,S10,2980.24,0.0,2980.24,1788.1439999999998,1192.096,0.4,2024,10,Oct,41,Sunday,4
O30150,2024-10-13,P1003,ELE-AUD-1003,Electronics,Audio,8,3082.07,0.0,C1340,North,444,20,19,S3,24656.56,0.0,24656.56,14793.936,9862.624000000002,0.4,2024,10,Oct,41,Sunday,4
O30151,2024-10-13,P1031,BEA-HAI-1031,Beauty,Haircare,5,2636.57,0.0,C597,East,299,78,14,S11,13182.85,0.0,13182.85,7909.71,5273.14,0.4,2024,10,Oct,41,Sunday,4
O30152,2024-10-13,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,4999.03,0.2,C2563,Central,188,74,12,S9,4999.03,999.806,3999.2239999999997,2999.4179999999997,999.806,0.25000000000000006,2024,10,Oct,41,Sunday,4
O30153,2024-10-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3704.88,0.1,C4480,East,267,66,17,S3,11114.64,1111.464,10003.176,6668.784,3334.392,0.3333333333333333,2024,10,Oct,41,Sunday,4
O30154,2024-10-13,P1029,FAS-MEN-1029,Fashion,Men's Apparel,9,1489.48,0.0,C3154,North,280,60,12,S14,13405.32,0.0,13405.32,8043.192,5362.128,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30155,2024-10-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6382.33,0.1,C4680,Central,346,66,10,S9,12764.66,1276.4660000000001,11488.194,7658.795999999999,3829.398,0.33333333333333337,2024,10,Oct,41,Sunday,4
O30156,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,17,7334.51,0.05,C1637,East,274,45,11,S7,124686.67,6234.333500000001,118452.3365,74812.00200000001,43640.3345,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30157,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,2,4019.32,0.0,C3819,South,75,68,13,S13,8038.64,0.0,8038.64,4823.184,3215.456,0.4,2024,10,Oct,41,Sunday,4
O30158,2024-10-13,P1036,BEA-SKI-1036,Beauty,Skincare,7,7005.01,0.0,C1424,South,202,28,11,S2,49035.07,0.0,49035.07,29421.042,19614.028,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30159,2024-10-13,P1033,BEA-HAI-1033,Beauty,Haircare,2,6925.59,0.0,C2600,North,125,67,15,S8,13851.18,0.0,13851.18,8310.708,5540.472,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30160,2024-10-13,P1043,SPO-OUT-1043,Sports,Outdoor Gear,2,1467.26,0.0,C4229,North,476,60,19,S5,2934.52,0.0,2934.52,1760.712,1173.808,0.4,2024,10,Oct,41,Sunday,4
O30161,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,6,7690.37,0.15,C2930,West,339,76,8,S7,46142.22,6921.333,39220.887,27685.332,11535.555000000004,0.2941176470588236,2024,10,Oct,41,Sunday,4
O30162,2024-10-13,P1037,BEA-HAI-1037,Beauty,Haircare,10,2490.18,0.0,C904,West,462,38,13,S13,24901.8,0.0,24901.8,14941.08,9960.72,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30163,2024-10-13,P1034,BEA-SKI-1034,Beauty,Skincare,9,7729.08,0.1,C1707,South,110,30,17,S4,69561.72,6956.1720000000005,62605.548,41737.03199999999,20868.51600000001,0.3333333333333335,2024,10,Oct,41,Sunday,4
O30164,2024-10-13,P1008,ELE-WEA-1008,Electronics,Wearables,1,1677.09,0.15,C3933,North,96,36,11,S6,1677.09,251.56349999999998,1425.5265,1006.2539999999999,419.27250000000004,0.29411764705882354,2024,10,Oct,41,Sunday,4
O30165,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,9,3911.61,0.0,C3025,East,49,44,13,S13,35204.49,0.0,35204.49,21122.694,14081.795999999998,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30166,2024-10-13,P1002,ELE-WEA-1002,Electronics,Wearables,1,6546.59,0.0,C2550,North,216,19,5,S8,6546.59,0.0,6546.59,3927.9539999999997,2618.6360000000004,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30167,2024-10-13,P1024,FAS-WOM-1024,Fashion,Women's Apparel,3,2083.57,0.0,C1929,South,156,36,4,S13,6250.710000000001,0.0,6250.710000000001,3750.4260000000004,2500.2840000000006,0.4,2024,10,Oct,41,Sunday,4
O30168,2024-10-13,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,10,3971.72,0.0,C3224,North,155,22,7,S5,39717.2,0.0,39717.2,23830.319999999996,15886.880000000001,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30169,2024-10-13,P1006,ELE-AUD-1006,Electronics,Audio,1,5168.4,0.0,C1898,East,403,28,16,S3,5168.4,0.0,5168.4,3101.0399999999995,2067.36,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30170,2024-10-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,1,6759.24,0.1,C1646,West,306,39,10,S9,6759.24,675.924,6083.316,4055.544,2027.772,0.3333333333333333,2024,10,Oct,41,Sunday,4
O30171,2024-10-13,P1028,FAS-FOO-1028,Fashion,Footwear,11,879.13,0.0,C921,East,303,25,16,S12,9670.43,0.0,9670.43,5802.258,3868.1720000000005,0.4,2024,10,Oct,41,Sunday,4
O30172,2024-10-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1286.85,0.05,C5743,North,262,65,5,S4,6434.25,321.71250000000003,6112.5375,3860.5499999999993,2251.987500000001,0.3684210526315791,2024,10,Oct,41,Sunday,4
O30173,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,5,7510.49,0.1,C5227,South,435,59,8,S7,37552.45,3755.245,33797.204999999994,22531.47,11265.734999999993,0.3333333333333332,2024,10,Oct,41,Sunday,4
O30174,2024-10-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,10,6599.09,0.0,C4074,West,168,52,14,S12,65990.9,0.0,65990.9,39594.53999999999,26396.36,0.4,2024,10,Oct,41,Sunday,4
O30175,2024-10-13,P1014,HOM-STO-1014,Home & Kitchen,Storage,8,2552.0,0.0,C3053,East,68,60,17,S12,20416.0,0.0,20416.0,12249.6,8166.4,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30176,2024-10-13,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2100.44,0.0,C5452,Central,166,62,4,S13,2100.44,0.0,2100.44,1260.264,840.1760000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30177,2024-10-13,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,4,7940.19,0.0,C4928,North,277,50,19,S7,31760.76,0.0,31760.76,19056.456,12704.304,0.4,2024,10,Oct,41,Sunday,4
O30178,2024-10-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3686.88,0.0,C1329,South,37,15,17,S3,11060.64,0.0,11060.64,6636.384,4424.255999999999,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30179,2024-10-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,5,3473.93,0.1,C2760,West,472,19,3,S5,17369.649999999998,1736.965,15632.684999999998,10421.789999999999,5210.894999999999,0.3333333333333333,2024,10,Oct,41,Sunday,4
O30180,2024-10-13,P1022,FAS-FOO-1022,Fashion,Footwear,8,2525.25,0.0,C2454,East,326,24,3,S10,20202.0,0.0,20202.0,12121.199999999999,8080.800000000001,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30181,2024-10-13,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3729.29,0.0,C2739,North,383,25,3,S5,3729.29,0.0,3729.29,2237.574,1491.716,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30182,2024-10-13,P1035,BEA-HAI-1035,Beauty,Haircare,6,3663.07,0.0,C5576,South,48,39,7,S12,21978.420000000002,0.0,21978.420000000002,13187.052,8791.368000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30183,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,9,6972.31,0.0,C4350,East,286,21,16,S1,62750.79,0.0,62750.79,37650.474,25100.316,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30184,2024-10-13,P1036,BEA-SKI-1036,Beauty,Skincare,17,7588.17,0.0,C4309,North,236,48,11,S2,128998.89,0.0,128998.89,77399.334,51599.556,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30185,2024-10-13,P1013,HOM-COO-1013,Home & Kitchen,Cookware,5,3555.42,0.0,C4254,North,416,71,17,S3,17777.1,0.0,17777.1,10666.26,7110.839999999998,0.3999999999999999,2024,10,Oct,41,Sunday,4
O30186,2024-10-13,P1022,FAS-FOO-1022,Fashion,Footwear,7,2554.48,0.0,C5466,South,240,25,3,S10,17881.36,0.0,17881.36,10728.815999999999,7152.544000000002,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30187,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,5,7368.6,0.05,C2233,West,412,38,8,S7,36843.0,1842.15,35000.85,22105.8,12895.05,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30188,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3842.27,0.15,C2389,North,196,21,13,S13,11526.81,1729.0214999999998,9797.788499999999,6916.086,2881.7024999999985,0.29411764705882343,2024,10,Oct,41,Sunday,4
O30189,2024-10-13,P1019,HOM-COO-1019,Home & Kitchen,Cookware,3,1246.64,0.2,C5935,Central,431,50,5,S4,3739.92,747.984,2991.936,2243.952,747.9839999999999,0.24999999999999997,2024,10,Oct,41,Sunday,4
O30190,2024-10-13,P1030,BEA-SKI-1030,Beauty,Skincare,15,5465.42,0.2,C5301,North,228,32,11,S8,81981.3,16396.260000000002,65585.04000000001,49188.78,16396.26000000001,0.2500000000000001,2024,10,Oct,41,Sunday,4
O30191,2024-10-13,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,4897.94,0.05,C33,West,459,76,12,S9,9795.88,489.794,9306.086,5877.527999999999,3428.558,0.368421052631579,2024,10,Oct,41,Sunday,4
O30192,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,14,7588.85,0.0,C5584,West,153,49,11,S7,106243.90000000001,0.0,106243.90000000001,63746.340000000004,42497.560000000005,0.4,2024,10,Oct,41,Sunday,4
O30193,2024-10-13,P1035,BEA-HAI-1035,Beauty,Haircare,7,3815.23,0.0,C1028,South,292,17,7,S12,26706.61,0.0,26706.61,16023.966,10682.644,0.4,2024,10,Oct,41,Sunday,4
O30194,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,8,7675.7,0.0,C3325,East,311,20,8,S7,61405.6,0.0,61405.6,36843.36,24562.239999999998,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30195,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,17,6729.51,0.05,C1591,West,409,45,16,S1,114401.67,5720.083500000001,108681.5865,68641.00200000001,40040.5845,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30196,2024-10-13,P1000,ELE-AUD-1000,Electronics,Audio,1,3653.53,0.0,C1269,North,135,15,18,S7,3653.53,0.0,3653.53,2192.118,1461.4120000000003,0.4,2024,10,Oct,41,Sunday,4
O30197,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7305.25,0.05,C2908,South,135,62,11,S7,80357.75,4017.8875000000003,76339.8625,48214.649999999994,28125.21250000001,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30198,2024-10-13,P1030,BEA-SKI-1030,Beauty,Skincare,17,5563.31,0.1,C2431,Central,65,50,11,S8,94576.27,9457.627,85118.64300000001,56745.762,28372.88100000001,0.33333333333333337,2024,10,Oct,41,Sunday,4
O30199,2024-10-13,P1040,SPO-FIT-1040,Sports,Fitness Equipment,2,5385.41,0.05,C5477,South,116,41,4,S10,10770.82,538.541,10232.279,6462.491999999999,3769.787000000001,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30200,2024-10-13,P1044,SPO-FIT-1044,Sports,Fitness Equipment,6,2997.83,0.05,C3987,South,454,31,13,S10,17986.98,899.349,17087.631,10792.187999999998,6295.443000000003,0.3684210526315791,2024,10,Oct,41,Sunday,4
O30201,2024-10-13,P1038,BEA-SKI-1038,Beauty,Skincare,10,6683.37,0.15,C3429,Central,127,50,16,S1,66833.7,10025.054999999998,56808.645,40100.22,16708.424999999996,0.2941176470588235,2024,10,Oct,41,Sunday,4
O30202,2024-10-13,P1033,BEA-HAI-1033,Beauty,Haircare,1,7115.72,0.0,C219,West,103,66,15,S8,7115.72,0.0,7115.72,4269.432,2846.2880000000005,0.4000000000000001,2024,10,Oct,41,Sunday,4
O30203,2024-10-13,P1003,ELE-AUD-1003,Electronics,Audio,2,3065.14,0.0,C1023,East,52,62,19,S3,6130.28,0.0,6130.28,3678.1679999999997,2452.112,0.4,2024,10,Oct,41,Sunday,4
O30204,2024-10-13,P1017,HOM-STO-1017,Home & Kitchen,Storage,17,6134.48,0.0,C2760,North,353,52,14,S12,104286.15999999999,0.0,104286.15999999999,62571.695999999996,41714.46399999999,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30205,2024-10-13,P1010,HOM-COO-1010,Home & Kitchen,Cookware,5,7613.0,0.2,C4271,North,184,22,8,S7,38065.0,7613.0,30452.0,22839.0,7613.0,0.25,2024,10,Oct,41,Sunday,4
O30206,2024-10-13,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7435.61,0.0,C2917,South,465,50,11,S7,81791.70999999999,0.0,81791.70999999999,49075.026,32716.683999999994,0.39999999999999997,2024,10,Oct,41,Sunday,4
O30207,2024-10-13,P1034,BEA-SKI-1034,Beauty,Skincare,5,7671.78,0.0,C5643,West,465,73,17,S4,38358.9,0.0,38358.9,23015.339999999997,15343.560000000005,0.40000000000000013,2024,10,Oct,41,Sunday,4
O30208,2024-10-13,P1048,SPO-FIT-1048,Sports,Fitness Equipment,4,2237.21,0.0,C1332,North,253,64,8,S15,8948.84,0.0,8948.84,5369.304,3579.536,0.4,2024,10,Oct,41,Sunday,4
O30209,2024-10-13,P1006,ELE-AUD-1006,Electronics,Audio,3,5363.98,0.2,C606,South,286,31,16,S3,16091.939999999999,3218.388,12873.552,9655.163999999999,3218.388000000001,0.25000000000000006,2024,10,Oct,41,Sunday,4
O30210,2024-10-13,P1031,BEA-HAI-1031,Beauty,Haircare,5,2433.2,0.0,C3447,South,70,46,14,S11,12166.0,0.0,12166.0,7299.599999999999,4866.400000000001,0.4,2024,10,Oct,41,Sunday,4
O30211,2024-10-13,P1028,FAS-FOO-1028,Fashion,Footwear,14,946.95,0.0,C2570,South,490,72,16,S12,13257.300000000001,0.0,13257.300000000001,7954.379999999999,5302.920000000002,0.40000000000000013,2024,10,Oct,41,Sunday,4
O30212,2024-10-13,P1030,BEA-SKI-1030,Beauty,Skincare,11,5745.48,0.0,C4388,Central,403,75,11,S8,63200.28,0.0,63200.28,37920.168,25280.112,0.4,2024,10,Oct,41,Sunday,4
O30213,2024-10-13,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,6,7587.31,0.05,C3106,South,415,28,19,S7,45523.86,2276.193,43247.667,27314.316000000003,15933.350999999999,0.3684210526315789,2024,10,Oct,41,Sunday,4
O30214,2024-10-13,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,6,6863.6,0.05,C127,North,382,20,10,S9,41181.600000000006,2059.0800000000004,39122.520000000004,24708.96,14413.560000000005,0.36842105263157904,2024,10,Oct,41,Sunday,4
O30215,2024-10-13,P1020,FAS-MEN-1020,Fashion,Men's Apparel,5,4056.88,0.05,C2043,South,315,58,13,S13,20284.4,1014.2200000000001,19270.18,12170.640000000001,7099.539999999999,0.36842105263157887,2024,10,Oct,41,Sunday,4
